Host Since;Host Response Rate;Is Superhost;neighbourhood;Neighborhood Group;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room
617;100.0;0.0;Charlottenburg;Charlottenburg-Wilm.;52.51409;13.319029999999998;0.0;2.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;0.0;112.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
1796;100.0;0.0;Mitte;Mitte;52.51156;13.38802;0.0;5.0;1.0;2.0;2.0;1.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;105.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
793;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48995;13.429870000000005;0.0;2.0;1.0;1.0;1.0;1.0;5.0;1;80.0;9.0;8.0;8.0;8.0;8.0;10.0;0.0;45.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2476;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.5072;13.47239;0.0;2.0;1.0;0.0;1.0;1.0;3.0;46;95.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;45.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
170;50.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51252;13.46189;0.0;3.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;69.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
469;100.0;0.0;Wedding;Mitte;52.54769;13.373470000000005;0.0;4.0;1.0;2.0;2.0;2.0;3.0;0;;;;;;;;0.0;90.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1452;100.0;0.0;Prenzlauer Berg;Pankow;52.55481999999999;13.43672;0.0;2.0;1.0;1.0;1.0;1.0;7.0;4;100.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;48.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2183;;0.0;Lichterfelde;Steglitz - Zehlendorf;52.44289000000001;13.25709;0.0;1.0;2.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1492;40.0;0.0;Mitte;Mitte;52.53484;13.40382;0.0;1.0;1.0;0.0;1.0;1.0;4.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;68.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2159;100.0;0.0;;NeukÃ¶lln;52.44611;13.44341;0.0;2.0;1.0;1.0;1.0;1.0;3.0;7;100.0;10.0;10.0;10.0;9.0;10.0;10.0;0.0;20.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2041;;0.0;Mitte;Mitte;52.53629000000001;13.3893;0.0;2.0;1.0;1.0;1.0;1.0;10.0;2;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;38.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1735;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50209000000001;13.43213;0.0;2.0;1.0;1.0;1.0;1.0;2.0;5;100.0;9.0;9.0;10.0;10.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1792;100.0;0.0;Westend;Charlottenburg-Wilm.;52.52038;13.229820000000002;0.0;4.0;1.0;1.0;2.0;2.0;2.0;16;93.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;60.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1673;;0.0;Mitte;Mitte;52.52513;13.39011;0.0;1.0;1.0;1.0;1.0;1.0;2.0;41;94.0;9.0;10.0;9.0;9.0;10.0;10.0;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
796;100.0;0.0;Prenzlauer Berg;Pankow;52.54536;13.40211;0.0;4.0;1.0;2.0;2.0;2.0;2.0;15;94.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;95.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1298;;0.0;Mitte;Mitte;52.53031;13.40025;0.0;1.0;1.0;0.0;1.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;8.0;0.0;63.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2458;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50325;13.424529999999995;0.0;6.0;1.0;3.0;3.0;4.0;4.0;63;92.0;9.0;9.0;10.0;10.0;9.0;9.0;0.0;168.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1839;100.0;1.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50478;13.39346;1.0;1.0;2.0;1.0;1.0;1.0;2.0;374;96.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;50.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1597;93.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48844000000001;13.42827;0.0;4.0;1.0;1.0;2.0;1.0;2.0;15;94.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;55.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
701;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51934;13.44404;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1757;91.0;1.0;NeukÃ¶lln;NeukÃ¶lln;52.47321;13.45044;1.0;2.0;1.0;1.0;1.0;1.0;2.0;82;94.0;10.0;10.0;10.0;10.0;8.0;10.0;1.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2407;100.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47738;13.4224;0.0;4.0;1.0;1.0;3.0;2.0;3.0;117;94.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1420;;0.0;Friedenau;Tempelhof - SchÃ¶neberg;52.47227;13.33641;0.0;2.0;1.0;1.0;1.0;1.0;9.0;9;100.0;10.0;9.0;10.0;10.0;8.0;10.0;0.0;36.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
971;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50307;13.40309;0.0;3.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;80.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2005;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51385;13.43804;0.0;3.0;1.0;1.0;2.0;1.0;2.0;12;91.0;10.0;8.0;10.0;10.0;10.0;9.0;0.0;59.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1118;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47453;13.42036;0.0;2.0;1.0;1.0;1.0;1.0;3.0;3;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1575;;0.0;Moabit;Mitte;52.53234000000001;13.34969;0.0;2.0;1.0;1.0;1.0;2.0;2.0;32;91.0;10.0;8.0;10.0;10.0;9.0;9.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
536;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48903000000001;13.42852;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;22.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1432;;0.0;Pankow;Pankow;52.56904;13.41842;0.0;2.0;1.0;1.0;1.0;1.0;5.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1476;;1.0;Mitte;Mitte;52.52364;13.41223;1.0;2.0;2.0;1.0;2.0;1.0;2.0;29;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1847;;0.0;Rummelsburg;Lichtenberg;52.50211;13.49201;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2352;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47642;13.42756;0.0;4.0;1.0;2.0;2.0;1.0;2.0;2;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;140.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1385;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.52276;13.44514;0.0;2.0;1.0;1.0;1.0;1.0;5.0;13;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;43.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1510;;0.0;Wedding;Mitte;52.54903000000001;13.359229999999998;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2091;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.46986;13.43594;0.0;1.0;2.0;0.0;1.0;1.0;30.0;0;;;;;;;;0.0;24.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1159;;0.0;Wedding;Mitte;52.55773000000001;13.34276;0.0;4.0;1.0;1.0;2.0;2.0;3.0;1;80.0;10.0;8.0;10.0;10.0;10.0;8.0;0.0;23.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1942;100.0;0.0;Mariendorf;Tempelhof - SchÃ¶neberg;52.44994000000001;13.37789;0.0;2.0;1.0;1.0;1.0;1.0;14.0;0;;;;;;;;0.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1404;;0.0;Wedding;Mitte;52.54758;13.35003;0.0;2.0;1.0;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;19.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1808;0.0;0.0;Mitte;Mitte;52.52568000000001;13.38503;0.0;2.0;1.0;1.0;2.0;2.0;1.0;7;94.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2191;100.0;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.49049;13.345629999999998;0.0;4.0;1.0;1.0;2.0;1.0;2.0;73;95.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;70.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1708;;0.0;Tiergarten;Mitte;52.50722;13.369470000000002;0.0;1.0;0.5;1.0;1.0;1.0;2.0;3;92.0;10.0;8.0;10.0;10.0;8.0;9.0;0.0;57.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1148;;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.49483000000001;13.366179999999998;0.0;2.0;1.5;1.0;1.0;1.0;2.0;2;80.0;6.0;10.0;2.0;6.0;6.0;6.0;0.0;21.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1503;;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.46301999999999;13.32101;0.0;2.0;1.0;0.0;2.0;1.0;1.0;0;;;;;;;;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1185;;0.0;Wedding;Mitte;52.55164;13.345529999999998;0.0;2.0;2.0;1.0;1.0;1.0;1.0;17;98.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;17.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
955;99.0;0.0;Wedding;Mitte;52.54162;13.36297;0.0;4.0;1.0;1.0;2.0;2.0;3.0;78;89.0;10.0;10.0;10.0;9.0;9.0;9.0;0.0;55.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2119;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48872;13.39891;0.0;2.0;1.0;1.0;1.0;1.0;1.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;39.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2630;67.0;0.0;Prenzlauer Berg;Pankow;52.54787;13.41441;0.0;2.0;1.0;1.0;1.0;2.0;3.0;28;92.0;10.0;8.0;10.0;9.0;10.0;9.0;0.0;55.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
196;86.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.46903;13.43631;0.0;4.0;1.0;1.0;2.0;2.0;4.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;51.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1538;;0.0;Moabit;Mitte;52.52278;13.32739;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;22.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1524;;0.0;WeiÃensee;Pankow;52.55236;13.440529999999995;0.0;2.0;1.0;1.0;1.0;1.0;1.0;6;93.0;10.0;9.0;10.0;9.0;10.0;10.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1446;;0.0;Prenzlauer Berg;Pankow;52.533640000000005;13.4341;0.0;4.0;1.0;2.0;2.0;3.0;2.0;7;92.0;9.0;9.0;9.0;9.0;9.0;9.0;0.0;42.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2194;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.49103;13.43352;0.0;4.0;1.0;2.0;3.0;2.0;2.0;4;87.0;6.0;7.0;8.0;8.0;8.0;9.0;0.0;55.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
831;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.4884;13.39779;0.0;2.0;1.0;1.0;1.0;1.0;60.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;75.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2121;100.0;1.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.50665;13.34836;1.0;4.0;1.0;2.0;4.0;2.0;2.0;19;96.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;88.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
1014;;0.0;Wedding;Mitte;52.53726;13.348620000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2558;60.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50035;13.42927;0.0;3.0;1.5;2.0;3.0;1.0;4.0;6;83.0;9.0;8.0;10.0;9.0;10.0;9.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1513;;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.484;13.36905;0.0;7.0;2.0;3.0;3.0;1.0;3.0;3;100.0;9.0;9.0;10.0;10.0;9.0;10.0;0.0;100.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2583;100.0;1.0;Lichterfelde;Steglitz - Zehlendorf;52.46305999999999;13.30421;1.0;3.0;1.0;1.0;2.0;1.0;3.0;86;96.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;39.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
736;100.0;0.0;Prenzlauer Berg;Pankow;52.53522;13.40661;0.0;2.0;1.0;1.0;2.0;1.0;7.0;1;80.0;8.0;4.0;10.0;10.0;10.0;10.0;0.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2808;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49954;13.4445;0.0;1.0;1.0;1.0;1.0;1.0;60.0;0;;;;;;;;0.0;32.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
962;60.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48223000000001;13.437829999999998;0.0;3.0;1.0;2.0;3.0;1.0;4.0;6;97.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;110.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
398;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48885;13.42951;0.0;2.0;1.0;1.0;1.0;1.0;3.0;6;90.0;10.0;8.0;10.0;10.0;10.0;10.0;0.0;35.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2537;;0.0;Mitte;Mitte;52.51206;13.38999;0.0;2.0;1.0;1.0;1.0;1.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;90.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
1397;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.46428;13.42831;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1258;;0.0;Prenzlauer Berg;Pankow;52.52926;13.42597;0.0;2.0;1.0;1.0;2.0;1.0;5.0;0;;;;;;;;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
282;100.0;0.0;Moabit;Mitte;52.527640000000005;13.329620000000002;0.0;2.0;1.0;0.0;1.0;2.0;2.0;35;93.0;9.0;10.0;10.0;10.0;10.0;9.0;0.0;46.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2199;70.0;0.0;Mitte;Mitte;52.52873000000001;13.40806;0.0;2.0;1.0;1.0;1.0;1.0;3.0;12;97.0;9.0;9.0;10.0;9.0;10.0;10.0;0.0;90.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1278;90.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.52221;13.45205;0.0;5.0;1.0;2.0;5.0;4.0;3.0;23;92.0;10.0;9.0;10.0;9.0;9.0;9.0;0.0;120.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
2285;0.0;0.0;Mitte;Mitte;52.52521;13.401579999999996;0.0;3.0;1.0;2.0;2.0;1.0;1.0;14;97.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;100.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
744;100.0;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.48053;13.35045;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;109.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1721;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49876;13.41842;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2161;90.0;0.0;Prenzlauer Berg;Pankow;52.53468;13.400320000000002;0.0;3.0;1.0;2.0;2.0;2.0;2.0;228;93.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;805.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1636;60.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49726999999999;13.42829;0.0;3.0;1.0;1.0;2.0;1.0;1.0;8;95.0;10.0;8.0;10.0;10.0;10.0;10.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1022;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50985;13.45933;0.0;2.0;1.0;1.0;1.0;1.0;3.0;13;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1942;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50042;13.44328;0.0;2.0;1.0;1.0;1.0;1.0;2.0;7;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;59.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1696;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.4863;13.427620000000005;0.0;2.0;1.0;1.0;1.0;1.0;2.0;17;95.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;45.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1439;100.0;1.0;Moabit;Mitte;52.527440000000006;13.33682;1.0;1.0;1.0;1.0;1.0;1.0;1.0;55;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;35.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1254;90.0;0.0;Charlottenburg;Charlottenburg-Wilm.;52.51691;13.30242;0.0;7.0;2.0;2.0;4.0;4.0;3.0;0;;;;;;;;0.0;250.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
876;;0.0;Prenzlauer Berg;Pankow;52.5442;13.41148;0.0;3.0;1.0;1.0;2.0;1.0;2.0;0;;;;;;;;0.0;75.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1522;90.0;0.0;Prenzlauer Berg;Pankow;52.534380000000006;13.40856;0.0;2.0;1.0;1.0;1.0;1.0;2.0;26;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;40.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2194;90.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.499390000000005;13.42521;0.0;7.0;1.0;2.0;4.0;1.0;1.0;41;97.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;38.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
662;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48995;13.37984;0.0;2.0;1.0;0.0;1.0;1.0;2.0;23;98.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;48.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1775;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49131;13.41308;0.0;1.0;1.0;0.0;1.0;1.0;3.0;3;80.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;38.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1544;100.0;0.0;Mitte;Mitte;52.51874000000001;13.38031;0.0;4.0;1.5;2.0;2.0;2.0;3.0;33;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;249.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
480;;0.0;Mitte;Mitte;52.52215;13.41394;0.0;3.0;1.0;1.0;1.0;1.0;4.0;2;100.0;9.0;10.0;10.0;8.0;10.0;10.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
268;100.0;0.0;Prenzlauer Berg;Pankow;52.54433000000001;13.434829999999998;0.0;2.0;1.0;0.0;1.0;1.0;10.0;7;92.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
572;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50581;13.39984;0.0;8.0;2.0;2.0;2.0;1.0;4.0;1;;;;;;;;0.0;220.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1999;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50189000000001;13.42669;0.0;3.0;1.0;1.0;1.0;1.0;6.0;1;100.0;10.0;8.0;10.0;10.0;10.0;8.0;0.0;129.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1677;100.0;1.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.4662;13.34208;1.0;3.0;1.0;1.0;2.0;2.0;3.0;14;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;53.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2673;90.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51204;13.45574;0.0;2.0;1.0;1.0;2.0;1.0;3.0;78;92.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;24.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2729;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50919000000001;13.46776;0.0;1.0;1.0;0.0;1.0;1.0;30.0;9;86.0;9.0;6.0;9.0;9.0;10.0;9.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1396;100.0;0.0;Spandau;Spandau;52.54106999999999;13.18821;0.0;4.0;1.0;2.0;4.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;6.0;8.0;0.0;46.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
